,Unnamed: 0,Username,Grade,Quiz 1: Uso de modelos matemáticos en la economía,Quiz 2: Motivación y Función de Producción,Quiz 3: Preferencias y Toma de Decisiones,Quiz 4: Salario y Efectos,Quiz 5: Explicando Diferencias y Conclusión,Quiz 6: Introducción y conceptos iniciales,Quiz 7: Prediciendo el resultado de un juego,Quiz 8: Evaluación de Resultados,Quiz 9: Determinación de Asignaciones,Quiz 10: Desigualdad,Quiz 11: Conceptos centrales,Quiz 12: Profundizando lo aprendido,Quiz 13: Conceptos centrales,Quiz 14: Profundizando lo aprendido,Quiz 15: Conceptos centrales,Quiz 16: Profundizando lo aprendido,"Quiz 18: Oferta, demanda y equilibrio de mercado",Quiz 19: Cambios en la oferta y la demanda,Quiz 20: Excedentes y la mano invisible,Quiz 21: Impuestos y Subsidios,Quiz 22: Eficiencia y externalidades,Quiz 23: Corrección de fallas,Quiz 24: Otras fuentes de ineficiencia,Quiz 25: Regla de la mayoría,Quiz 26: La paradoja de Condorcet,Quiz 27: Teorema del votante mediano,Quiz 28: Decisiones intertemporales,Quiz 29: Tópicos Adicionales,Quiz (Avg)
404,416,522d1496b5d23068433b865816075fe03fcb6ff0da06144b2f01b7d2376ccb1c,0.99,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.956896551724138
405,417,158d31212198e83114c90cd4ba75b983aeb70e7f6f7f977d7e6b75c7cb4e602d,0.82,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7931034482758621
406,418,3bdf84318c8451c4d3614b0d5f92a5c116963b1029425a8400bfa65e3255b431,0.95,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.913793103448276
408,420,207f0efc7f481c0e48e2df0131da3155a64114693b46121c97b19ac8ea8ad8a5,0.53,-1.0,1.0,0.0,-1.0,-1.0,1.0,0.5,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.33,1.0,1.0,1.0,0.0,-1.0,-1.0,0.4768965517241379
409,421,aa7d35fd27bc1d9ff0e3f2f85b5e44036cd31769873f78c51d875cac589431e6,0.96,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9310344827586208
410,422,78142e3efeb083f0106ce58386cd8d3ca7c885656f091efa54cfa1a941621489,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.956896551724138
411,423,c169266804b929dc874e33dca54c8be2af80dca72a8cb5664525acb2fce84723,0.95,-1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.913793103448276
412,424,2e28aa574ca93cba032255b4d680f62da1e8aba1c5806dd36d8f45ee217445f0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,0.9541379310344827
414,426,38d5d91f19efab925e9a036a4b964fe00567f706d410523b0a09700f9a1e3768,0.86,-1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.833448275862069
415,427,1ca122e1eefe2b1eb16167409e13bf501dfccbe4571b2c84b8ee7874523efcc8,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.896551724137931
416,428,e73bc57cbbd19335b582ecc8fd66e30629c5a2402402d55fc7277c13b342a582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104
417,429,77003144693da6d7384236f8a387c621db154ee7f3765a2fc6fcc1c640865bae,0.96,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.8620689655172413
418,430,ba90e9c6175edaaa0c119453ae63a7484c9c52ef4b492343dae38bf7e66ade48,0.94,-1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9110344827586208
419,431,57fc228d95c0c2abc71b07eb4f482c47af34c2d333cdfb3e5d216b0a602aaaf7,0.88,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.8448275862068966
420,432,7c0216c713c659e0476bf2fbadd7479007b368681f255f9719b9de20987c6d8d,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104
421,433,0caeffad083bab0c5cfc8a236ab3fb12cc1cc637af294f607fca143a9f32dd96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104
422,434,b3c7b1b18f612dd5961bfa25e5f514640e3b78a60cd83f13b910ec428b548858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104
423,435,62a4e71a9f08c417a7c93acf31b7d09d179ea699fad86dc75fc22a9caa35fd43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104
424,436,30ea76dd6f1011040dfb3015935b78afcb403f2fa909f0c62acc30793ad07f1c,0.98,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9482758620689656
425,437,806dc8252c3f6aaa2177502d14cb02aa975e8db2557390c162eaa7f83bd62655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104
426,438,dbbf51dfd58a99ace6858d5028b84a5679c0feeb1a18aa4b883de1c889dcd68a,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.956896551724138
427,439,5568725cfec5f4a3d50ad6f61cf2f3122fb36b10004879c77eab05c930c66beb,0.94,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9110344827586208
428,440,1b79639f22ac57b7c353405d757e26c9598bb67acdbb3aada09425f07754143c,0.86,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8275862068965517
429,441,59ec9557f27a9351bf73e08dee942c7396f5ce3fad1dec766d657f02db495767,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9310344827586208
430,442,47f2774dfe8d71961dd9abe8e467205009ac8313486ea7811c234d978a7949f1,0.81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7817241379310346
431,443,1d76163970b6ce0193508007c1e63129bd450b80ac9785d5f7e56da8d1f08f21,0.79,0.75,1.0,0.0,0.0,1.0,1.0,0.25,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,1.0,1.0,0.5,0.5,0.7644827586206897
432,444,57299f205d9061d15d60ffa041b926337be42fd4c580512e68dbff6a2fe5891d,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104
433,445,db787ad2b5d0c370d809d6ebefd6c9a317eb30dcaebc52db049c3beebc2e5444,0.99,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.956896551724138
435,447,3612dd39c486df102a72dc54e538ea50b29c7ba210d1ee8b06a8983c095ea3f9,0.89,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,0.0,0.0,1.0,1.0,0.8593103448275863
436,448,fb465f0f342616938b0493943279a93109e7dc4d2f96f788b8c11314143dd5a5,0.96,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9310344827586208
437,449,3b34ffbeb1ed1eba58bedea4e439c201cac70f1a3e5f1efa57f0fe6ffb717f86,0.88,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8448275862068966
438,450,2e0dded9419d5cdc6087c3205af343c42c2630d44941e0174a475a89fc1c92e5,0.96,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9310344827586208
439,451,5d3467ccad60f1b83f5e7f273b95086d91c18b7a29db2e2b8ab5c4c0b2878548,0.93,-1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.896551724137931
440,452,0728797b5abb3c1d1c740a471d46b54a0f75e8705263325a1aaa094fbf72f39d,0.99,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.956896551724138
441,453,4509d74eef384d467a6e7d40f586e8a6568d5be97b4da14fe43bbdbfba5bbc79,0.59,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,0.33,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.5717241379310344
442,454,2976c8d26ea4aac6fc86249bbdb3918f9fa76021871ded7f3010b82a19bdd4f0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9196551724137932
443,455,8c845482ec3d0f6fa5bae8b1d5b95f39c4a55ca8c9c8c1a4bcc87b9f7726b26b,0.53,1.0,1.0,0.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.5086206896551724
444,456,d99d52d47aec336aee66f1367e97952d3d9c9c0eecf0a7255b3e78c4bf1bb2bf,0.93,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.896551724137931
445,457,8cb6b1219aeae35fb6d8e1e1a72691a1c5b42297f70f97389382cabc8c90a5ca,0.99,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.956896551724138
446,458,ef2ab4217b23256c93d4851d80837f96f5156919faba5e833877ba12c188dec9,0.91,-1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8765517241379311
447,459,591908ddb4562c48f82a0940e0188f03efa5f3746e0cdb4aaa74757ea59baa95,0.86,-1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8275862068965517
448,460,65ba26e4c55417b58f704ec8204c5b8389db47c65e12662861e2701e3ddf47c3,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.896551724137931
449,461,314c0e85e64c87e39cadef823c31ab6204dbed7f6d47049f233aee0d38b15de9,0.96,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.8620689655172413
450,462,6020cc70a5f51b3986790fe64d691a57d63397f9d2973b8b9e3cb6f453b04a8b,0.72,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.5,0.0,0.0,1.0,1.0,0.6955172413793104
451,463,06afdbc80205de7e89cc7d6989f64a16f0bfbbdba312de80fee5dda34ddea311,0.77,-1.0,1.0,1.0,1.0,0.0,0.0,0.75,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,0.7386206896551725
452,464,af1c27e3e8428fb325c8f436dafd368fcbf56aa593eef73f9d624407c7768481,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9482758620689656
453,465,5d6d4c73814447aaa9da5272693f62cac31c41d197974a62bb4bc5e693ae7284,0.81,-1.0,1.0,1.0,1.0,1.0,0.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.7844827586206896
454,466,1cd4a110f1b1d3e849efd62b1b7b10290136cf78d32a7de6d66618122cab07db,0.94,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,0.9110344827586208
455,467,316551e2ab60b617a6122dcd1a32494810f9d8f09ee4ba3cce6f48aaaac2d04e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104
456,468,6525b9d37ef5132ee3752f5176b8a2ba874bebabdcaa3e98a380b53a75a66b8b,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9310344827586208
457,469,58fa8171ec4bb5154c8b1ebc8a211eae8ad9e73cbccc6e473227aa1ecfcbcf7d,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104
458,470,bcd4e86a6a956da15e4e63b5ceb368febadf6931921dd3279f250fb87e59e9a4,0.93,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.896551724137931
461,473,5a739a704e6b4d00483a245869f3e50d9fb07e858a5d7892559faef4c712ef88,0.77,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.7472413793103448
462,474,3721904219c696254e8af0871522bcc19e2f2ee816f8c75cd3108d88ba25c2d3,0.93,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.896551724137931
463,475,71caadd08fe3f39cff4f7f922f73dbe81f04a31335fd86e0fc225d81dd3c46f3,0.73,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.7068965517241379
464,476,bcb909133aaf38939655aae10cafa4b7e7f2c31b32b619f7d408304b9a17dc3a,0.98,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9482758620689656
465,477,aaa770118bbe5533d22c00e76c217742e9a9fe559b3a35ebe4273dd29515d74a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104
466,478,2633c3b619679dff59ccb765e4d01a3350e1417778e70cbc98011b47ea41331d,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104
467,479,8c1c0b48244bfd0191327d71f733557149c9327701fcd8d1c8009ed150f38bdc,0.86,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.8275862068965517
468,480,31415d095b6e08c25786638ff243273e3f5422c3b074bfc3aede89827b7cdffb,0.83,-1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.67,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,0.5,1.0,0.0,1.0,0.5,0.7962068965517243
469,481,df3835597f15fa75a0511e2db64ea8dbc2ea3ee4ce8e333132814299f20f37c5,0.91,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,-1.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8765517241379311
470,482,277192ca823e208261d33cf2b3c8817793c9a5c7be0bcf54a75a485b8e4dadc3,0.94,1.0,0.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9051724137931034
471,483,33dc76d36d253a7e205d3fff01c6a1f346bd9d752dbad5cf8353165fe0d381e5,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9310344827586208
473,485,72799fa37c6b31057794851295990d9dd2233a774912e1a0c1d91110b191703a,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.9310344827586208
475,487,4edb701e0fbc912eea4574816ec14fb24ae8c3d0b16f5b43407985526e7a5e0f,0.87,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.67,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8420689655172414
476,488,7574488aabd038413995357d63c6f82f7f7efb24fb6399680875239ad7bc0cb2,0.79,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7586206896551724
477,489,16f86ada0d49f6a9941f5dbd4adf92e45279c53373acffd4b70a7e362dc145c5,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.913793103448276
478,490,6136fff999c8f3a820c9164019fcf438bd66a7e4b1e2687a5093b32302525a0c,0.78,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.33,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7527586206896552
479,491,6d2b78241543166a0d0f69084b64deeeeeb859132f1845dbc6d0e71eb3cecaad,0.86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8275862068965517
480,492,7ca06fe22beac050cc321428d2c27cadf670658c2d1d91c5cbdee92d742b0f06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104
483,495,a96e2804d141154ffa31781c26a65edf3522be2c3ca2ced4ff18db2756697e37,0.81,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,1.0,0.5,0.0,0.0,1.0,1.0,0.7817241379310346
484,496,b932b392476a5fc7d56be3db52d89976e4dd6969498a3e1160145a83625c7a50,0.96,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9310344827586208
485,497,b0173c576b043bc37eb5e5a501838adb37f37b6d2aa4d87efbe0528bf6a431b1,0.96,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9310344827586208
486,498,8fdd7a551d3425662442b23e486135d537ed73b23c1cf8e1e5f31e95112fddfe,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104
487,499,67a971cef7b1bd9dcd60637255ee1d59340746c70fe518c9ef55199d30ce0db7,0.95,-1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.913793103448276
488,500,e50ea5157f8ddc4fb9ad01e54270eb4757d8ec6592649ca73eb1c2671014bf27,0.88,-1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,0.8506896551724139
489,501,b0edd48038fef245269b6a3304c8c3ef61ab0f4ae2e9e68c2532e21e5b6010d7,0.81,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.7241379310344828
